source,freq,year,quarter,type_id,is_provisional,n,value_kchf,value_chf,geo_id
T_05_05_1_1_01,Q,2014,3,mixed,0,7.0,72628.0,72628000.0,0000
T_05_05_1_1_01,Q,2014,3,multi_unit,0,13.0,66617.0,66617000.0,0000
T_05_05_1_1_01,Q,2014,3,ppe,0,286.0,350554.0,350554000.0,0000
T_05_05_1_1_01,Q,2014,3,ppe_existing,0,163.0,207188.0,207188000.0,0000
T_05_05_1_1_01,Q,2014,3,ppe_new,0,123.0,143366.0,143366000.0,0000
T_05_05_1_1_01,Q,2014,4,commercial,0,9.0,42489.0,42489000.0,0000
T_05_05_1_1_01,Q,2014,4,house,0,180.0,355819.0,355819000.0,0000
T_05_05_1_1_01,Q,2014,4,house_existing,0,124.0,263120.0,263120000.0,0000
T_05_05_1_1_01,Q,2014,4,house_new,0,56.0,92699.0,92699000.0,0000
T_05_05_1_1_01,Q,2014,4,land,0,58.0,16697.0,16697000.0,0000
T_05_05_1_1_01,Q,2014,4,mixed,0,24.0,171069.0,171069000.0,0000
T_05_05_1_1_01,Q,2014,4,multi_unit,0,52.0,248237.0,248237000.0,0000
T_05_05_1_1_01,Q,2014,4,ppe,0,456.0,571021.0,571021000.0,0000
T_05_05_1_1_01,Q,2014,4,ppe_existing,0,171.0,221340.0,221340000.0,0000
T_05_05_1_1_01,Q,2014,4,ppe_new,0,285.0,349681.0,349681000.0,0000
T_05_05_1_1_01,Q,2015,1,commercial,0,5.0,625250.0,625250000.0,0000
T_05_05_1_1_01,Q,2015,1,house,0,170.0,369964.0,369964000.0,0000
T_05_05_1_1_01,Q,2015,1,house_existing,0,119.0,288372.0,288372000.0,0000
T_05_05_1_1_01,Q,2015,1,house_new,0,51.0,81592.0,81592000.0,0000
T_05_05_1_1_01,Q,2015,1,land,0,34.0,17061.0,17061000.0,0000
T_05_05_1_1_01,Q,2015,1,mixed,0,18.0,198185.0,198185000.0,0000
T_05_05_1_1_01,Q,2015,1,multi_unit,0,22.0,115671.0,115671000.0,0000
T_05_05_1_1_01,Q,2015,1,ppe,0,332.0,389739.0,389739000.0,0000
T_05_05_1_1_01,Q,2015,1,ppe_existing,0,173.0,198331.0,198331000.0,0000
T_05_05_1_1_01,Q,2015,1,ppe_new,0,159.0,191408.0,191408000.0,0000
T_05_05_1_1_01,Q,2015,2,commercial,0,11.0,353226.0,353226000.0,0000
T_05_05_1_1_01,Q,2015,2,house,0,144.0,330458.0,330458000.0,0000
T_05_05_1_1_01,Q,2015,2,house_existing,0,112.0,275657.0,275657000.0,0000
T_05_05_1_1_01,Q,2015,2,house_new,0,32.0,54801.0,54801000.0,0000
T_05_05_1_1_01,Q,2015,2,land,0,46.0,14823.0,14823000.0,0000
T_05_05_1_1_01,Q,2015,2,mixed,0,15.0,86585.0,86585000.0,0000
T_05_05_1_1_01,Q,2015,2,multi_unit,0,18.0,77997.0,77997000.0,0000
T_05_05_1_1_01,Q,2015,2,ppe,0,299.0,320059.0,320059000.0,0000
T_05_05_1_1_01,Q,2015,2,ppe_existing,0,164.0,185789.0,185789000.0,0000
T_05_05_1_1_01,Q,2015,2,ppe_new,0,135.0,134270.0,134270000.0,0000
T_05_05_1_1_01,Q,2015,3,commercial,0,9.0,104373.0,104373000.0,0000
T_05_05_1_1_01,Q,2015,3,house,0,170.0,385236.0,385236000.0,0000
T_05_05_1_1_01,Q,2015,3,house_existing,0,127.0,321632.0,321632000.0,0000
T_05_05_1_1_01,Q,2015,3,house_new,0,43.0,63604.0,63604000.0,0000
T_05_05_1_1_01,Q,2015,3,land,0,54.0,56442.0,56442000.0,0000
T_05_05_1_1_01,Q,2015,3,mixed,0,10.0,111938.0,111938000.0,0000
T_05_05_1_1_01,Q,2015,3,multi_unit,0,17.0,71942.0,71942000.0,0000
T_05_05_1_1_01,Q,2015,3,ppe,0,361.0,411359.0,411359000.0,0000
T_05_05_1_1_01,Q,2015,3,ppe_existing,0,146.0,215459.0,215459000.0,0000
T_05_05_1_1_01,Q,2015,3,ppe_new,0,215.0,195900.0,195900000.0,0000
T_05_05_1_1_01,Q,2015,4,commercial,0,69.0,538047.0,538047000.0,0000
T_05_05_1_1_01,Q,2015,4,house,0,230.0,433352.0,433352000.0,0000
T_05_05_1_1_01,Q,2015,4,house_existing,0,166.0,340727.0,340727000.0,0000
T_05_05_1_1_01,Q,2015,4,house_new,0,64.0,92625.0,92625000.0,0000
T_05_05_1_1_01,Q,2015,4,land,0,97.0,40102.0,40102000.0,0000
T_05_05_1_1_01,Q,2015,4,mixed,0,14.0,90630.0,90630000.0,0000
T_05_05_1_1_01,Q,2015,4,multi_unit,0,22.0,94260.0,94260000.0,0000
T_05_05_1_1_01,Q,2015,4,ppe,0,464.0,462432.0,462432000.0,0000
T_05_05_1_1_01,Q,2015,4,ppe_existing,0,188.0,213990.0,213990000.0,0000
T_05_05_1_1_01,Q,2015,4,ppe_new,0,276.0,248442.0,248442000.0,0000
T_05_05_1_1_01,Q,2016,1,commercial,0,4.0,18700.0,18700000.0,0000
T_05_05_1_1_01,Q,2016,1,house,0,150.0,335526.0,335526000.0,0000
T_05_05_1_1_01,Q,2016,1,house_existing,0,112.0,272469.0,272469000.0,0000
T_05_05_1_1_01,Q,2016,1,house_new,0,38.0,63057.0,63057000.0,0000
T_05_05_1_1_01,Q,2016,1,land,0,35.0,71355.0,71355000.0,0000
T_05_05_1_1_01,Q,2016,1,mixed,0,10.0,103507.0,103507000.0,0000
T_05_05_1_1_01,Q,2016,1,multi_unit,0,18.0,105809.0,105809000.0,0000
T_05_05_1_1_01,Q,2016,1,ppe,0,228.0,281855.0,281855000.0,0000
T_05_05_1_1_01,Q,2016,1,ppe_existing,0,151.0,198218.0,198218000.0,0000
T_05_05_1_1_01,Q,2016,1,ppe_new,0,77.0,83637.0,83637000.0,0000
T_05_05_1_1_01,Q,2016,2,commercial,0,7.0,130929.0,130929000.0,0000
T_05_05_1_1_01,Q,2016,2,house,0,199.0,382963.0,382963000.0,0000
T_05_05_1_1_01,Q,2016,2,house_existing,0,146.0,298738.0,298738000.0,0000
T_05_05_1_1_01,Q,2016,2,house_new,0,53.0,84225.0,84225000.0,0000
T_05_05_1_1_01,Q,2016,2,land,0,51.0,69798.0,69798000.0,0000
T_05_05_1_1_01,Q,2016,2,mixed,0,9.0,72872.0,72872000.0,0000
T_05_05_1_1_01,Q,2016,2,multi_unit,0,14.0,68301.0,68301000.0,0000
T_05_05_1_1_01,Q,2016,2,ppe,0,353.0,361648.0,361648000.0,0000
T_05_05_1_1_01,Q,2016,2,ppe_existing,0,157.0,188538.0,188538000.0,0000
T_05_05_1_1_01,Q,2016,2,ppe_new,0,196.0,173110.0,173110000.0,0000
T_05_05_1_1_01,Q,2016,3,commercial,0,11.0,90205.0,90205000.0,0000
T_05_05_1_1_01,Q,2016,3,house,0,207.0,480210.0,480210000.0,0000
T_05_05_1_1_01,Q,2016,3,house_existing,0,168.0,423201.0,423201000.0,0000
T_05_05_1_1_01,Q,2016,3,house_new,0,39.0,57009.0,57009000.0,0000
T_05_05_1_1_01,Q,2016,3,land,0,45.0,14136.0,14136000.0,0000
T_05_05_1_1_01,Q,2016,3,mixed,0,14.0,67633.0,67633000.0,0000
T_05_05_1_1_01,Q,2016,3,multi_unit,0,28.0,151506.0,151506000.0,0000
T_05_05_1_1_01,Q,2016,3,ppe,0,420.0,540466.0,540466000.0,0000
T_05_05_1_1_01,Q,2016,3,ppe_existing,0,173.0,222767.0,222767000.0,0000
T_05_05_1_1_01,Q,2016,3,ppe_new,0,247.0,317699.0,317699000.0,0000
T_05_05_1_1_01,Q,2016,4,commercial,0,14.0,365029.0,365029000.0,0000
T_05_05_1_1_01,Q,2016,4,house,0,223.0,481216.0,481216000.0,0000
T_05_05_1_1_01,Q,2016,4,house_existing,0,145.0,369277.0,369277000.0,0000
T_05_05_1_1_01,Q,2016,4,house_new,0,78.0,111939.0,111939000.0,0000
T_05_05_1_1_01,Q,2016,4,land,0,50.0,19971.0,19971000.0,0000
T_05_05_1_1_01,Q,2016,4,mixed,0,23.0,177589.0,177589000.0,0000
T_05_05_1_1_01,Q,2016,4,multi_unit,0,20.0,121976.0,121976000.0,0000
T_05_05_1_1_01,Q,2016,4,ppe,0,406.0,537385.0,537385000.0,0000
T_05_05_1_1_01,Q,2016,4,ppe_existing,0,197.0,312910.0,312910000.0,0000
T_05_05_1_1_01,Q,2016,4,ppe_new,0,209.0,224475.0,224475000.0,0000
T_05_05_1_1_01,Q,2017,1,commercial,0,11.0,176202.0,176202000.0,0000
T_05_05_1_1_01,Q,2017,1,house,0,161.0,308638.0,308638000.0,0000
T_05_05_1_1_01,Q,2017,1,house_existing,0,115.0,220491.0,220491000.0,0000
T_05_05_1_1_01,Q,2017,1,house_new,0,46.0,88147.0,88147000.0,0000
T_05_05_1_1_01,Q,2017,1,land,0,38.0,46539.0,46539000.0,0000
T_05_05_1_1_01,Q,2017,1,mixed,0,15.0,172427.0,172427000.0,0000
T_05_05_1_1_01,Q,2017,1,multi_unit,0,18.0,132683.0,132683000.0,0000
T_05_05_1_1_01,Q,2017,1,ppe,0,277.0,315409.0,315409000.0,0000
T_05_05_1_1_01,Q,2017,1,ppe_existing,0,161.0,191961.0,191961000.0,0000
T_05_05_1_1_01,Q,2017,1,ppe_new,0,116.0,123448.0,123448000.0,0000
T_05_05_1_1_01,Q,2017,2,commercial,0,12.0,122997.0,122997000.0,0000
T_05_05_1_1_01,Q,2017,2,house,0,226.0,506017.0,506017000.0,0000
T_05_05_1_1_01,Q,2017,2,house_existing,0,132.0,353236.0,353236000.0,0000
T_05_05_1_1_01,Q,2017,2,house_new,0,94.0,152781.0,152781000.0,0000
T_05_05_1_1_01,Q,2017,2,land,0,36.0,99102.0,99102000.0,0000
T_05_05_1_1_01,Q,2017,2,mixed,0,16.0,85278.0,85278000.0,0000
T_05_05_1_1_01,Q,2017,2,multi_unit,0,12.0,77590.0,77590000.0,0000
T_05_05_1_1_01,Q,2017,2,ppe,0,257.0,328803.0,328803000.0,0000
T_05_05_1_1_01,Q,2017,2,ppe_existing,0,152.0,225086.0,225086000.0,0000
T_05_05_1_1_01,Q,2017,2,ppe_new,0,105.0,103717.0,103717000.0,0000
T_05_05_1_1_01,Q,2017,3,commercial,0,14.0,212733.0,212733000.0,0000
T_05_05_1_1_01,Q,2017,3,house,0,221.0,486325.0,486325000.0,0000
T_05_05_1_1_01,Q,2017,3,house_existing,0,147.0,379173.0,379173000.0,0000
T_05_05_1_1_01,Q,2017,3,house_new,0,74.0,107152.0,107152000.0,0000
T_05_05_1_1_01,Q,2017,3,land,0,28.0,12534.0,12534000.0,0000
T_05_05_1_1_01,Q,2017,3,mixed,0,14.0,137846.0,137846000.0,0000
T_05_05_1_1_01,Q,2017,3,multi_unit,0,23.0,132014.0,132014000.0,0000
T_05_05_1_1_01,Q,2017,3,ppe,0,291.0,336569.0,336569000.0,0000
T_05_05_1_1_01,Q,2017,3,ppe_existing,0,162.0,196201.0,196201000.0,0000
T_05_05_1_1_01,Q,2017,3,ppe_new,0,129.0,140368.0,140368000.0,0000
T_05_05_1_1_01,Q,2017,4,commercial,0,14.0,642406.0,642406000.0,0000
T_05_05_1_1_01,Q,2017,4,house,0,244.0,525242.0,525242000.0,0000
T_05_05_1_1_01,Q,2017,4,house_existing,0,152.0,388451.0,388451000.0,0000
T_05_05_1_1_01,Q,2017,4,house_new,0,92.0,136791.0,136791000.0,0000
T_05_05_1_1_01,Q,2017,4,land,0,24.0,14983.0,14983000.0,0000
T_05_05_1_1_01,Q,2017,4,mixed,0,17.0,216330.0,216330000.0,0000
T_05_05_1_1_01,Q,2017,4,multi_unit,0,20.0,109765.0,109765000.0,0000
T_05_05_1_1_01,Q,2017,4,ppe,0,338.0,399713.0,399713000.0,0000
T_05_05_1_1_01,Q,2017,4,ppe_existing,0,195.0,237364.0,237364000.0,0000
T_05_05_1_1_01,Q,2017,4,ppe_new,0,143.0,162349.0,162349000.0,0000
T_05_05_1_1_01,Q,2018,1,commercial,0,23.0,473015.0,473015000.0,0000
T_05_05_1_1_01,Q,2018,1,house,0,179.0,410795.0,410795000.0,0000
T_05_05_1_1_01,Q,2018,1,house_existing,0,124.0,323490.0,323490000.0,0000
T_05_05_1_1_01,Q,2018,1,house_new,0,55.0,87305.0,87305000.0,0000
T_05_05_1_1_01,Q,2018,1,land,0,27.0,36150.0,36150000.0,0000
T_05_05_1_1_01,Q,2018,1,mixed,0,12.0,89404.0,89404000.0,0000
T_05_05_1_1_01,Q,2018,1,multi_unit,0,16.0,126979.0,126979000.0,0000
T_05_05_1_1_01,Q,2018,1,ppe,0,288.0,348345.0,348345000.0,0000
T_05_05_1_1_01,Q,2018,1,ppe_existing,0,187.0,238311.0,238311000.0,0000
T_05_05_1_1_01,Q,2018,1,ppe_new,0,101.0,110034.0,110034000.0,0000
T_05_05_1_1_01,Q,2018,2,commercial,0,9.0,159790.0,159790000.0,0000
T_05_05_1_1_01,Q,2018,2,house,0,185.0,457004.0,457004000.0,0000
T_05_05_1_1_01,Q,2018,2,house_existing,0,125.0,366817.0,366817000.0,0000
T_05_05_1_1_01,Q,2018,2,house_new,0,60.0,90187.0,90187000.0,0000
T_05_05_1_1_01,Q,2018,2,land,0,42.0,28113.0,28113000.0,0000
T_05_05_1_1_01,Q,2018,2,mixed,0,12.0,159627.0,159627000.0,0000
T_05_05_1_1_01,Q,2018,2,multi_unit,0,29.0,165892.0,165892000.0,0000
T_05_05_1_1_01,Q,2018,2,ppe,0,289.0,333157.0,333157000.0,0000
T_05_05_1_1_01,Q,2018,2,ppe_existing,0,190.0,235754.0,235754000.0,0000
T_05_05_1_1_01,Q,2018,2,ppe_new,0,99.0,97403.0,97403000.0,0000
T_05_05_1_1_01,Q,2018,3,commercial,0,6.0,96568.0,96568000.0,0000
T_05_05_1_1_01,Q,2018,3,house,0,171.0,384630.0,384630000.0,0000
T_05_05_1_1_01,Q,2018,3,house_existing,0,141.0,335800.0,335800000.0,0000
T_05_05_1_1_01,Q,2018,3,house_new,0,30.0,48830.0,48830000.0,0000
T_05_05_1_1_01,Q,2018,3,land,0,21.0,11264.0,11264000.0,0000
T_05_05_1_1_01,Q,2018,3,mixed,0,15.0,273177.0,273177000.0,0000
T_05_05_1_1_01,Q,2018,3,multi_unit,0,23.0,229589.0,229589000.0,0000
T_05_05_1_1_01,Q,2018,3,ppe,0,260.0,306333.0,306333000.0,0000
T_05_05_1_1_01,Q,2018,3,ppe_existing,0,154.0,202273.0,202273000.0,0000
T_05_05_1_1_01,Q,2018,3,ppe_new,0,106.0,104060.0,104060000.0,0000
T_05_05_1_1_01,Q,2018,4,commercial,0,27.0,605039.0,605039000.0,0000
T_05_05_1_1_01,Q,2018,4,house,0,178.0,442923.0,442923000.0,0000
T_05_05_1_1_01,Q,2018,4,house_existing,0,135.0,375542.0,375542000.0,0000
T_05_05_1_1_01,Q,2018,4,house_new,0,43.0,67381.0,67381000.0,0000
T_05_05_1_1_01,Q,2018,4,land,0,36.0,55718.0,55718000.0,0000
T_05_05_1_1_01,Q,2018,4,mixed,0,25.0,425854.0,425854000.0,0000
T_05_05_1_1_01,Q,2018,4,multi_unit,0,24.0,351308.0,351308000.0,0000
T_05_05_1_1_01,Q,2018,4,ppe,0,431.0,542319.0,542319000.0,0000
T_05_05_1_1_01,Q,2018,4,ppe_existing,0,183.0,216733.0,216733000.0,0000
T_05_05_1_1_01,Q,2018,4,ppe_new,0,248.0,325586.0,325586000.0,0000
T_05_05_1_1_01,Q,2019,1,commercial,0,11.0,189303.0,189303000.0,0000
T_05_05_1_1_01,Q,2019,1,house,0,185.0,387303.0,387303000.0,0000
T_05_05_1_1_01,Q,2019,1,house_existing,0,101.0,236668.0,236668000.0,0000
T_05_05_1_1_01,Q,2019,1,house_new,0,84.0,150635.0,150635000.0,0000
T_05_05_1_1_01,Q,2019,1,land,0,25.0,26107.0,26107000.0,0000
T_05_05_1_1_01,Q,2019,1,mixed,0,10.0,97424.0,97424000.0,0000
T_05_05_1_1_01,Q,2019,1,multi_unit,0,21.0,144705.0,144705000.0,0000
T_05_05_1_1_01,Q,2019,1,ppe,0,236.0,289429.0,289429000.0,0000
T_05_05_1_1_01,Q,2019,1,ppe_existing,0,171.0,209570.0,209570000.0,0000
T_05_05_1_1_01,Q,2019,1,ppe_new,0,65.0,79859.0,79859000.0,0000
T_05_05_1_1_01,Q,2019,2,commercial,0,3.0,96315.0,96315000.0,0000
T_05_05_1_1_01,Q,2019,2,house,0,207.0,468437.0,468437000.0,0000
T_05_05_1_1_01,Q,2019,2,house_existing,0,145.0,352208.0,352208000.0,0000
T_05_05_1_1_01,Q,2019,2,house_new,0,62.0,116229.0,116229000.0,0000
T_05_05_1_1_01,Q,2019,2,land,0,37.0,36824.0,36824000.0,0000
T_05_05_1_1_01,Q,2019,2,mixed,0,17.0,221827.0,221827000.0,0000
T_05_05_1_1_01,Q,2019,2,multi_unit,0,24.0,165493.0,165493000.0,0000
T_05_05_1_1_01,Q,2019,2,ppe,0,377.0,450232.0,450232000.0,0000
T_05_05_1_1_01,Q,2019,2,ppe_existing,0,222.0,280310.0,280310000.0,0000
T_05_05_1_1_01,Q,2019,2,ppe_new,0,155.0,169922.0,169922000.0,0000
T_05_05_1_1_01,Q,2019,3,commercial,0,12.0,161311.0,161311000.0,0000
T_05_05_1_1_01,Q,2019,3,house,0,220.0,430553.0,430553000.0,0000
T_05_05_1_1_01,Q,2019,3,house_existing,0,148.0,320917.0,320917000.0,0000
T_05_05_1_1_01,Q,2019,3,house_new,0,72.0,109636.0,109636000.0,0000
T_05_05_1_1_01,Q,2019,3,land,0,31.0,35870.0,35870000.0,0000
T_05_05_1_1_01,Q,2019,3,mixed,0,9.0,73353.0,73353000.0,0000
T_05_05_1_1_01,Q,2019,3,multi_unit,0,30.0,173344.0,173344000.0,0000
T_05_05_1_1_01,Q,2019,3,ppe,0,355.0,424018.0,424018000.0,0000
T_05_05_1_1_01,Q,2019,3,ppe_existing,0,150.0,205278.0,205278000.0,0000
T_05_05_1_1_01,Q,2019,3,ppe_new,0,205.0,218740.0,218740000.0,0000
T_05_05_1_1_01,Q,2019,4,commercial,0,18.0,389798.0,389798000.0,0000
T_05_05_1_1_01,Q,2019,4,house,0,223.0,514735.0,514735000.0,0000
T_05_05_1_1_01,Q,2019,4,house_existing,0,159.0,407548.0,407548000.0,0000
T_05_05_1_1_01,Q,2019,4,house_new,0,64.0,107187.0,107187000.0,0000
T_05_05_1_1_01,Q,2019,4,land,0,29.0,16840.0,16840000.0,0000
T_05_05_1_1_01,Q,2019,4,mixed,0,17.0,193200.0,193200000.0,0000
T_05_05_1_1_01,Q,2019,4,multi_unit,0,19.0,161833.0,161833000.0,0000
T_05_05_1_1_01,Q,2019,4,ppe,0,362.0,440093.0,440093000.0,0000
T_05_05_1_1_01,Q,2019,4,ppe_existing,0,215.0,249117.0,249117000.0,0000
T_05_05_1_1_01,Q,2019,4,ppe_new,0,147.0,190976.0,190976000.0,0000
T_05_05_1_1_01,Q,2020,1,commercial,0,13.0,314894.0,314894000.0,0000
T_05_05_1_1_01,Q,2020,1,house,0,144.0,509708.0,509708000.0,0000
T_05_05_1_1_01,Q,2020,1,house_existing,0,101.0,389728.0,389728000.0,0000
T_05_05_1_1_01,Q,2020,1,house_new,0,43.0,119980.0,119980000.0,0000
T_05_05_1_1_01,Q,2020,1,land,0,23.0,175639.0,175639000.0,0000
T_05_05_1_1_01,Q,2020,1,mixed,0,18.0,134783.0,134783000.0,0000
T_05_05_1_1_01,Q,2020,1,multi_unit,0,27.0,218905.0,218905000.0,0000
T_05_05_1_1_01,Q,2020,1,ppe,0,397.0,544482.0,544482000.0,0000
T_05_05_1_1_01,Q,2020,1,ppe_existing,0,203.0,328049.0,328049000.0,0000
T_05_05_1_1_01,Q,2020,1,ppe_new,0,194.0,216433.0,216433000.0,0000
T_05_05_1_1_01,Q,2020,2,commercial,0,13.0,123297.0,123297000.0,0000
T_05_05_1_1_01,Q,2020,2,house,0,174.0,375647.0,375647000.0,0000
T_05_05_1_1_01,Q,2020,2,house_existing,0,125.0,289301.0,289301000.0,0000
T_05_05_1_1_01,Q,2020,2,house_new,0,49.0,86346.0,86346000.0,0000
T_05_05_1_1_01,Q,2020,2,land,0,23.0,10942.0,10942000.0,0000
T_05_05_1_1_01,Q,2020,2,mixed,0,14.0,143172.0,143172000.0,0000
T_05_05_1_1_01,Q,2020,2,multi_unit,0,17.0,183935.0,183935000.0,0000
T_05_05_1_1_01,Q,2020,2,ppe,0,306.0,402510.0,402510000.0,0000
T_05_05_1_1_01,Q,2020,2,ppe_existing,0,146.0,215056.0,215056000.0,0000
T_05_05_1_1_01,Q,2020,2,ppe_new,0,160.0,187454.0,187454000.0,0000
T_05_05_1_1_01,Q,2020,3,commercial,0,14.0,687639.0,687639000.0,0000
T_05_05_1_1_01,Q,2020,3,house,0,234.0,584788.0,584788000.0,0000
T_05_05_1_1_01,Q,2020,3,house_existing,0,178.0,494328.0,494328000.0,0000
T_05_05_1_1_01,Q,2020,3,house_new,0,56.0,90460.0,90460000.0,0000
T_05_05_1_1_01,Q,2020,3,land,0,27.0,23007.0,23007000.0,0000
T_05_05_1_1_01,Q,2020,3,mixed,0,15.0,211588.0,211588000.0,0000
T_05_05_1_1_01,Q,2020,3,multi_unit,0,20.0,135774.0,135774000.0,0000
T_05_05_1_1_01,Q,2020,3,ppe,0,435.0,568070.0,568070000.0,0000
T_05_05_1_1_01,Q,2020,3,ppe_existing,0,210.0,297570.0,297570000.0,0000
T_05_05_1_1_01,Q,2020,3,ppe_new,0,225.0,270500.0,270500000.0,0000
T_05_05_1_1_01,Q,2020,4,commercial,0,18.0,397317.0,397317000.0,0000
T_05_05_1_1_01,Q,2020,4,house,0,237.0,730690.0,730690000.0,0000
T_05_05_1_1_01,Q,2020,4,house_existing,0,186.0,626170.0,626170000.0,0000
T_05_05_1_1_01,Q,2020,4,house_new,0,51.0,104520.0,104520000.0,0000
T_05_05_1_1_01,Q,2020,4,land,0,42.0,42215.0,42215000.0,0000
T_05_05_1_1_01,Q,2020,4,mixed,0,29.0,727397.0,727397000.0,0000
T_05_05_1_1_01,Q,2020,4,multi_unit,0,26.0,363121.0,363121000.0,0000
T_05_05_1_1_01,Q,2020,4,ppe,0,402.0,507146.0,507146000.0,0000
T_05_05_1_1_01,Q,2020,4,ppe_existing,0,233.0,360166.0,360166000.0,0000
T_05_05_1_1_01,Q,2020,4,ppe_new,0,169.0,146980.0,146980000.0,0000
T_05_05_1_1_01,Q,2021,1,commercial,0,8.0,755357.0,755357000.0,0000
T_05_05_1_1_01,Q,2021,1,house,0,167.0,585271.0,585271000.0,0000
T_05_05_1_1_01,Q,2021,1,house_existing,0,136.0,500461.0,500461000.0,0000
T_05_05_1_1_01,Q,2021,1,house_new,0,31.0,84810.0,84810000.0,0000
T_05_05_1_1_01,Q,2021,1,land,0,21.0,61149.0,61149000.0,0000
T_05_05_1_1_01,Q,2021,1,mixed,0,22.0,432265.0,432265000.0,0000
T_05_05_1_1_01,Q,2021,1,multi_unit,0,26.0,219863.0,219863000.0,0000
T_05_05_1_1_01,Q,2021,1,ppe,0,307.0,433045.0,433045000.0,0000
T_05_05_1_1_01,Q,2021,1,ppe_existing,0,209.0,333412.0,333412000.0,0000
T_05_05_1_1_01,Q,2021,1,ppe_new,0,98.0,99633.0,99633000.0,0000
T_05_05_1_1_01,Q,2021,2,commercial,0,5.0,85722.0,85722000.0,0000
T_05_05_1_1_01,Q,2021,2,house,0,261.0,829596.0,829596000.0,0000
T_05_05_1_1_01,Q,2021,2,house_existing,0,186.0,672905.0,672905000.0,0000
T_05_05_1_1_01,Q,2021,2,house_new,0,75.0,156691.0,156691000.0,0000
T_05_05_1_1_01,Q,2021,2,land,0,37.0,58535.0,58535000.0,0000
T_05_05_1_1_01,Q,2021,2,mixed,0,13.0,80514.0,80514000.0,0000
T_05_05_1_1_01,Q,2021,2,multi_unit,0,26.0,185198.0,185198000.0,0000
T_05_05_1_1_01,Q,2021,2,ppe,0,419.0,482720.0,482720000.0,0000
T_05_05_1_1_01,Q,2021,2,ppe_existing,0,224.0,293130.0,293130000.0,0000
T_05_05_1_1_01,Q,2021,2,ppe_new,0,195.0,189590.0,189590000.0,0000
T_05_05_1_1_01,Q,2021,3,commercial,0,14.0,404506.0,404506000.0,0000
T_05_05_1_1_01,Q,2021,3,house,0,224.0,745925.0,745925000.0,0000
T_05_05_1_1_01,Q,2021,3,house_existing,0,181.0,655207.0,655207000.0,0000
T_05_05_1_1_01,Q,2021,3,house_new,0,43.0,90718.0,90718000.0,0000
T_05_05_1_1_01,Q,2021,3,land,0,24.0,15555.0,15555000.0,0000
T_05_05_1_1_01,Q,2021,3,mixed,0,11.0,200938.0,200938000.0,0000
T_05_05_1_1_01,Q,2021,3,multi_unit,0,20.0,241217.0,241217000.0,0000
T_05_05_1_1_01,Q,2021,3,ppe,0,404.0,572662.0,572662000.0,0000
T_05_05_1_1_01,Q,2021,3,ppe_existing,0,203.0,299642.0,299642000.0,0000
T_05_05_1_1_01,Q,2021,3,ppe_new,0,201.0,273020.0,273020000.0,0000
T_05_05_1_1_01,Q,2021,4,commercial,0,20.0,767325.0,767325000.0,0000
T_05_05_1_1_01,Q,2021,4,house,0,202.0,614301.0,614301000.0,0000
T_05_05_1_1_01,Q,2021,4,house_existing,0,170.0,521090.0,521090000.0,0000
T_05_05_1_1_01,Q,2021,4,house_new,0,32.0,93211.0,93211000.0,0000
T_05_05_1_1_01,Q,2021,4,land,0,59.0,30498.0,30498000.0,0000
T_05_05_1_1_01,Q,2021,4,mixed,0,36.0,602629.0,602629000.0,0000
T_05_05_1_1_01,Q,2021,4,multi_unit,0,43.0,465184.0,465184000.0,0000
T_05_05_1_1_01,Q,2021,4,ppe,0,529.0,811517.0,811517000.0,0000
T_05_05_1_1_01,Q,2021,4,ppe_existing,0,268.0,431171.0,431171000.0,0000
T_05_05_1_1_01,Q,2021,4,ppe_new,0,261.0,380346.0,380346000.0,0000
T_05_05_1_1_01,Q,2022,1,commercial,0,7.0,215170.0,215170000.0,0000
T_05_05_1_1_01,Q,2022,1,house,0,178.0,559557.0,559557000.0,0000
T_05_05_1_1_01,Q,2022,1,house_existing,0,131.0,435628.0,435628000.0,0000
T_05_05_1_1_01,Q,2022,1,house_new,0,47.0,123929.0,123929000.0,0000
T_05_05_1_1_01,Q,2022,1,land,0,44.0,21695.0,21695000.0,0000
T_05_05_1_1_01,Q,2022,1,mixed,0,30.0,530854.0,530854000.0,0000
T_05_05_1_1_01,Q,2022,1,multi_unit,0,31.0,371925.0,371925000.0,0000
T_05_05_1_1_01,Q,2022,1,ppe,0,605.0,707248.0,707248000.0,0000
T_05_05_1_1_01,Q,2022,1,ppe_existing,0,199.0,313213.0,313213000.0,0000
T_05_05_1_1_01,Q,2022,1,ppe_new,0,406.0,394035.0,394035000.0,0000
T_05_05_1_1_01,Q,2022,2,commercial,0,18.0,346789.0,346789000.0,0000
T_05_05_1_1_01,Q,2022,2,house,0,216.0,705815.0,705815000.0,0000
T_05_05_1_1_01,Q,2022,2,house_existing,0,167.0,576433.0,576433000.0,0000
T_05_05_1_1_01,Q,2022,2,house_new,0,49.0,129382.0,129382000.0,0000
T_05_05_1_1_01,Q,2022,2,land,0,29.0,17485.0,17485000.0,0000
T_05_05_1_1_01,Q,2022,2,mixed,0,19.0,364908.0,364908000.0,0000
T_05_05_1_1_01,Q,2022,2,multi_unit,0,25.0,322414.0,322414000.0,0000
T_05_05_1_1_01,Q,2022,2,ppe,0,391.0,534376.0,534376000.0,0000
T_05_05_1_1_01,Q,2022,2,ppe_existing,0,240.0,338312.0,338312000.0,0000
