source,freq,year,quarter,geo_label,type_id,condition,market,is_provisional,n,unit,geo_id,p25,median,p75
T_05_05_1_4_03,Y,2018,,Cologny,ppe,new,libre,0,14.0,CHF_per_m2,6617,9215.0,10995.0,12079.0
T_05_05_1_4_03,Y,2018,,Cologny,ppe,existing,libre,0,18.0,CHF_per_m2,6617,9046.0,10148.0,11565.0
T_05_05_1_4_03,Y,2018,,Cologny,ppe,all,libre,0,32.0,CHF_per_m2,6617,9154.0,10506.0,11690.0
T_05_05_1_4_03,Y,2018,,Cologny,ppe,all,zd,0,,CHF_per_m2,6617,,,
T_05_05_1_4_03,Y,2018,,Cologny,ppe,all,all,0,32.0,CHF_per_m2,6617,9154.0,10506.0,11690.0
T_05_05_1_4_03,Y,2018,,Genève,ppe,new,libre,0,65.0,CHF_per_m2,6621,8728.0,9909.0,11217.0
T_05_05_1_4_03,Y,2018,,Genève,ppe,existing,libre,0,296.0,CHF_per_m2,6621,9652.0,10795.0,12453.0
T_05_05_1_4_03,Y,2018,,Genève,ppe,all,libre,0,361.0,CHF_per_m2,6621,9478.0,10585.0,12210.0
T_05_05_1_4_03,Y,2018,,Genève,ppe,all,zd,0,91.0,CHF_per_m2,6621,5494.0,5994.0,6534.0
T_05_05_1_4_03,Y,2018,,Genève,ppe,all,all,0,452.0,CHF_per_m2,6621,7454.0,10000.0,11770.0
T_05_05_1_4_03,Y,2018,,Grand-Saconnex,ppe,new,libre,0,4.0,CHF_per_m2,6623,,,
T_05_05_1_4_03,Y,2018,,Grand-Saconnex,ppe,existing,libre,0,18.0,CHF_per_m2,6623,8525.0,8918.0,9573.0
T_05_05_1_4_03,Y,2018,,Grand-Saconnex,ppe,all,libre,0,22.0,CHF_per_m2,6623,8651.0,9109.0,10586.0
T_05_05_1_4_03,Y,2018,,Grand-Saconnex,ppe,all,zd,0,,CHF_per_m2,6623,,,
T_05_05_1_4_03,Y,2018,,Grand-Saconnex,ppe,all,all,0,22.0,CHF_per_m2,6623,8651.0,9109.0,10586.0
T_05_05_1_4_03,Y,2018,,Lancy,ppe,new,libre,0,3.0,CHF_per_m2,6628,,,
T_05_05_1_4_03,Y,2018,,Lancy,ppe,existing,libre,0,41.0,CHF_per_m2,6628,6250.0,7237.0,8187.0
T_05_05_1_4_03,Y,2018,,Lancy,ppe,all,libre,0,44.0,CHF_per_m2,6628,6274.0,7239.0,8213.0
T_05_05_1_4_03,Y,2018,,Lancy,ppe,all,zd,0,1.0,CHF_per_m2,6628,,,
T_05_05_1_4_03,Y,2018,,Lancy,ppe,all,all,0,45.0,CHF_per_m2,6628,6250.0,7237.0,8195.0
T_05_05_1_4_03,Y,2018,,Meyrin,ppe,new,libre,0,,CHF_per_m2,6630,,,
T_05_05_1_4_03,Y,2018,,Meyrin,ppe,existing,libre,0,27.0,CHF_per_m2,6630,4741.0,7185.0,7759.0
T_05_05_1_4_03,Y,2018,,Meyrin,ppe,all,libre,0,27.0,CHF_per_m2,6630,4741.0,7185.0,7759.0
T_05_05_1_4_03,Y,2018,,Meyrin,ppe,all,zd,0,9.0,CHF_per_m2,6630,,,
T_05_05_1_4_03,Y,2018,,Meyrin,ppe,all,all,0,36.0,CHF_per_m2,6630,5925.0,6505.0,7514.0
T_05_05_1_4_03,Y,2018,,Plan-les-Ouates,ppe,new,libre,0,15.0,CHF_per_m2,6633,7061.0,7639.0,8099.0
T_05_05_1_4_03,Y,2018,,Plan-les-Ouates,ppe,existing,libre,0,18.0,CHF_per_m2,6633,7407.0,8129.0,9378.0
T_05_05_1_4_03,Y,2018,,Plan-les-Ouates,ppe,all,libre,0,33.0,CHF_per_m2,6633,7407.0,7833.0,8268.0
T_05_05_1_4_03,Y,2018,,Plan-les-Ouates,ppe,all,zd,0,,CHF_per_m2,6633,,,
T_05_05_1_4_03,Y,2018,,Plan-les-Ouates,ppe,all,all,0,33.0,CHF_per_m2,6633,7407.0,7833.0,8268.0
T_05_05_1_4_03,Y,2018,,Thônex,ppe,new,libre,0,32.0,CHF_per_m2,6640,7754.0,8343.0,8643.0
T_05_05_1_4_03,Y,2018,,Thônex,ppe,existing,libre,0,35.0,CHF_per_m2,6640,6333.0,6990.0,7574.0
T_05_05_1_4_03,Y,2018,,Thônex,ppe,all,libre,0,67.0,CHF_per_m2,6640,6826.0,7710.0,8354.0
T_05_05_1_4_03,Y,2018,,Thônex,ppe,all,zd,0,1.0,CHF_per_m2,6640,,,
T_05_05_1_4_03,Y,2018,,Thônex,ppe,all,all,0,68.0,CHF_per_m2,6640,6838.0,7642.0,8353.0
T_05_05_1_4_03,Y,2018,,Vernier,ppe,new,libre,0,25.0,CHF_per_m2,6643,7754.0,8488.0,8852.0
T_05_05_1_4_03,Y,2018,,Vernier,ppe,existing,libre,0,10.0,CHF_per_m2,6643,6129.0,6605.0,7101.0
T_05_05_1_4_03,Y,2018,,Vernier,ppe,all,libre,0,35.0,CHF_per_m2,6643,6522.0,7803.0,8852.0
T_05_05_1_4_03,Y,2018,,Vernier,ppe,all,zd,0,1.0,CHF_per_m2,6643,,,
T_05_05_1_4_03,Y,2018,,Vernier,ppe,all,all,0,36.0,CHF_per_m2,6643,6511.0,7780.0,8812.0
T_05_05_1_4_03,Y,2018,,Versoix,ppe,new,libre,0,4.0,CHF_per_m2,6644,,,
T_05_05_1_4_03,Y,2018,,Versoix,ppe,existing,libre,0,18.0,CHF_per_m2,6644,7992.0,8428.0,8960.0
T_05_05_1_4_03,Y,2018,,Versoix,ppe,all,libre,0,22.0,CHF_per_m2,6644,8000.0,8333.0,8860.0
T_05_05_1_4_03,Y,2018,,Versoix,ppe,all,zd,0,26.0,CHF_per_m2,6644,5893.0,6002.0,6149.0
T_05_05_1_4_03,Y,2018,,Versoix,ppe,all,all,0,48.0,CHF_per_m2,6644,5989.0,6757.0,8257.0
T_05_05_1_4_03,Y,2018,,Veyrier,ppe,new,libre,0,18.0,CHF_per_m2,6645,7917.0,8477.0,8730.0
T_05_05_1_4_03,Y,2018,,Veyrier,ppe,existing,libre,0,13.0,CHF_per_m2,6645,7362.0,7814.0,9143.0
T_05_05_1_4_03,Y,2018,,Veyrier,ppe,all,libre,0,31.0,CHF_per_m2,6645,7362.0,8471.0,9143.0
T_05_05_1_4_03,Y,2018,,Veyrier,ppe,all,zd,0,,CHF_per_m2,6645,,,
T_05_05_1_4_03,Y,2018,,Veyrier,ppe,all,all,0,31.0,CHF_per_m2,6645,7362.0,8471.0,9143.0
T_05_05_1_4_03,Y,2018,,Autres communes du Sud du canton (3),ppe,new,libre,0,16.0,CHF_per_m2,,8880.0,9328.0,9573.0
T_05_05_1_4_03,Y,2018,,Autres communes du Sud du canton (3),ppe,existing,libre,0,37.0,CHF_per_m2,,6651.0,7255.0,8539.0
T_05_05_1_4_03,Y,2018,,Autres communes du Sud du canton (3),ppe,all,libre,0,53.0,CHF_per_m2,,6826.0,7857.0,9051.0
T_05_05_1_4_03,Y,2018,,Autres communes du Sud du canton (3),ppe,all,zd,0,1.0,CHF_per_m2,,,,
T_05_05_1_4_03,Y,2018,,Autres communes du Sud du canton (3),ppe,all,all,0,54.0,CHF_per_m2,,6771.0,7808.0,9051.0
T_05_05_1_4_03,Y,2018,,Autres communes du Nord du canton / rive droite du lac (4),ppe,new,libre,0,20.0,CHF_per_m2,,7340.0,8343.0,9518.0
T_05_05_1_4_03,Y,2018,,Autres communes du Nord du canton / rive droite du lac (4),ppe,existing,libre,0,12.0,CHF_per_m2,,6419.0,7002.0,8460.0
T_05_05_1_4_03,Y,2018,,Autres communes du Nord du canton / rive droite du lac (4),ppe,all,libre,0,32.0,CHF_per_m2,,6798.0,8131.0,9119.0
T_05_05_1_4_03,Y,2018,,Autres communes du Nord du canton / rive droite du lac (4),ppe,all,zd,0,,CHF_per_m2,,,,
T_05_05_1_4_03,Y,2018,,Autres communes du Nord du canton / rive droite du lac (4),ppe,all,all,0,32.0,CHF_per_m2,,6798.0,8131.0,9119.0
T_05_05_1_4_03,Y,2018,,Autres communes de la rive gauche du lac (5),ppe,new,libre,0,35.0,CHF_per_m2,,8034.0,9006.0,10025.0
T_05_05_1_4_03,Y,2018,,Autres communes de la rive gauche du lac (5),ppe,existing,libre,0,18.0,CHF_per_m2,,6142.0,7586.0,9240.0
T_05_05_1_4_03,Y,2018,,Autres communes de la rive gauche du lac (5),ppe,all,libre,0,53.0,CHF_per_m2,,7798.0,8657.0,9848.0
T_05_05_1_4_03,Y,2018,,Autres communes de la rive gauche du lac (5),ppe,all,zd,0,,CHF_per_m2,,,,
T_05_05_1_4_03,Y,2018,,Autres communes de la rive gauche du lac (5),ppe,all,all,0,53.0,CHF_per_m2,,7798.0,8657.0,9848.0
T_05_05_1_4_03,Y,2018,,Autres communes de l'Est du canton (6),ppe,new,libre,0,7.0,CHF_per_m2,,,,
T_05_05_1_4_03,Y,2018,,Autres communes de l'Est du canton (6),ppe,existing,libre,0,17.0,CHF_per_m2,,7117.0,8235.0,8578.0
T_05_05_1_4_03,Y,2018,,Autres communes de l'Est du canton (6),ppe,all,libre,0,24.0,CHF_per_m2,,6901.0,7789.0,8571.0
T_05_05_1_4_03,Y,2018,,Autres communes de l'Est du canton (6),ppe,all,zd,0,17.0,CHF_per_m2,,6019.0,6260.0,6658.0
T_05_05_1_4_03,Y,2018,,Autres communes de l'Est du canton (6),ppe,all,all,0,41.0,CHF_per_m2,,6150.0,6923.0,8060.0
T_05_05_1_4_03,Y,2018,,Autres communes de l'Ouest du canton (7),ppe,new,libre,0,7.0,CHF_per_m2,,,,
T_05_05_1_4_03,Y,2018,,Autres communes de l'Ouest du canton (7),ppe,existing,libre,0,28.0,CHF_per_m2,,6294.0,6927.0,7772.0
T_05_05_1_4_03,Y,2018,,Autres communes de l'Ouest du canton (7),ppe,all,libre,0,35.0,CHF_per_m2,,6418.0,6940.0,7854.0
T_05_05_1_4_03,Y,2018,,Autres communes de l'Ouest du canton (7),ppe,all,zd,0,2.0,CHF_per_m2,,,,
T_05_05_1_4_03,Y,2018,,Autres communes de l'Ouest du canton (7),ppe,all,all,0,37.0,CHF_per_m2,,6351.0,6913.0,7789.0
T_05_05_1_4_03,Y,2018,,Canton,ppe,new,libre,0,312.0,CHF_per_m2,0000,7825.0,8779.0,10000.0
T_05_05_1_4_03,Y,2018,,Canton,ppe,existing,libre,0,669.0,CHF_per_m2,0000,7307.0,8977.0,10756.0
T_05_05_1_4_03,Y,2018,,Canton,ppe,all,libre,0,981.0,CHF_per_m2,0000,7509.0,8918.0,10480.0
T_05_05_1_4_03,Y,2018,,Canton,ppe,all,zd,0,216.0,CHF_per_m2,0000,5697.0,6077.0,6488.0
T_05_05_1_4_03,Y,2018,,Canton,ppe,all,all,0,1197.0,CHF_per_m2,0000,6618.0,8333.0,10047.0
T_05_05_1_4_03,Y,2017,,Bernex,ppe,new,libre,0,7.0,CHF_per_m2,6607,,,
T_05_05_1_4_03,Y,2017,,Bernex,ppe,existing,libre,0,16.0,CHF_per_m2,6607,6712.0,7210.0,7773.0
T_05_05_1_4_03,Y,2017,,Bernex,ppe,all,libre,0,23.0,CHF_per_m2,6607,6364.0,6944.0,7736.0
T_05_05_1_4_03,Y,2017,,Bernex,ppe,all,zd,0,,CHF_per_m2,6607,,,
T_05_05_1_4_03,Y,2017,,Bernex,ppe,all,all,0,23.0,CHF_per_m2,6607,6364.0,6944.0,7736.0
T_05_05_1_4_03,Y,2017,,Carouge,ppe,new,libre,0,,CHF_per_m2,6608,,,
T_05_05_1_4_03,Y,2017,,Carouge,ppe,existing,libre,0,15.0,CHF_per_m2,6608,8246.0,9167.0,10255.0
T_05_05_1_4_03,Y,2017,,Carouge,ppe,all,libre,0,15.0,CHF_per_m2,6608,8246.0,9167.0,10255.0
T_05_05_1_4_03,Y,2017,,Carouge,ppe,all,zd,0,23.0,CHF_per_m2,6608,6432.0,6557.0,6627.0
T_05_05_1_4_03,Y,2017,,Carouge,ppe,all,all,0,38.0,CHF_per_m2,6608,6499.0,6627.0,8766.0
T_05_05_1_4_03,Y,2017,,Chêne-Bougeries,ppe,new,libre,0,30.0,CHF_per_m2,6612,7672.0,8583.0,9228.0
T_05_05_1_4_03,Y,2017,,Chêne-Bougeries,ppe,existing,libre,0,22.0,CHF_per_m2,6612,4758.0,7563.0,9394.0
T_05_05_1_4_03,Y,2017,,Chêne-Bougeries,ppe,all,libre,0,52.0,CHF_per_m2,6612,5302.0,8526.0,9297.0
T_05_05_1_4_03,Y,2017,,Chêne-Bougeries,ppe,all,zd,0,11.0,CHF_per_m2,6612,6248.0,8096.0,8402.0
T_05_05_1_4_03,Y,2017,,Chêne-Bougeries,ppe,all,all,0,63.0,CHF_per_m2,6612,5398.0,8402.0,9117.0
T_05_05_1_4_03,Y,2017,,Cologny,ppe,new,libre,0,9.0,CHF_per_m2,6617,,,
T_05_05_1_4_03,Y,2017,,Cologny,ppe,existing,libre,0,19.0,CHF_per_m2,6617,9298.0,10585.0,12500.0
T_05_05_1_4_03,Y,2017,,Cologny,ppe,all,libre,0,28.0,CHF_per_m2,6617,9233.0,10457.0,11755.0
T_05_05_1_4_03,Y,2017,,Cologny,ppe,all,zd,0,1.0,CHF_per_m2,6617,,,
T_05_05_1_4_03,Y,2017,,Cologny,ppe,all,all,0,29.0,CHF_per_m2,6617,9298.0,10427.0,11702.0
T_05_05_1_4_03,Y,2017,,Genève,ppe,new,libre,0,30.0,CHF_per_m2,6621,11484.0,12260.0,12951.0
T_05_05_1_4_03,Y,2017,,Genève,ppe,existing,libre,0,305.0,CHF_per_m2,6621,9135.0,10607.0,12191.0
T_05_05_1_4_03,Y,2017,,Genève,ppe,all,libre,0,335.0,CHF_per_m2,6621,9236.0,10806.0,12286.0
T_05_05_1_4_03,Y,2017,,Genève,ppe,all,zd,0,5.0,CHF_per_m2,6621,,,
T_05_05_1_4_03,Y,2017,,Genève,ppe,all,all,0,340.0,CHF_per_m2,6621,9143.0,10791.0,12260.0
T_05_05_1_4_03,Y,2017,,Grand-Saconnex,ppe,new,libre,0,13.0,CHF_per_m2,6623,10524.0,10705.0,11041.0
T_05_05_1_4_03,Y,2017,,Grand-Saconnex,ppe,existing,libre,0,20.0,CHF_per_m2,6623,7649.0,9036.0,9750.0
T_05_05_1_4_03,Y,2017,,Grand-Saconnex,ppe,all,libre,0,33.0,CHF_per_m2,6623,8310.0,9651.0,10705.0
T_05_05_1_4_03,Y,2017,,Grand-Saconnex,ppe,all,zd,0,1.0,CHF_per_m2,6623,,,
T_05_05_1_4_03,Y,2017,,Grand-Saconnex,ppe,all,all,0,34.0,CHF_per_m2,6623,8025.0,9640.0,10705.0
T_05_05_1_4_03,Y,2017,,Lancy,ppe,new,libre,0,27.0,CHF_per_m2,6628,7372.0,7673.0,8194.0
T_05_05_1_4_03,Y,2017,,Lancy,ppe,existing,libre,0,13.0,CHF_per_m2,6628,6506.0,8110.0,8846.0
T_05_05_1_4_03,Y,2017,,Lancy,ppe,all,libre,0,40.0,CHF_per_m2,6628,7369.0,7724.0,8351.0
T_05_05_1_4_03,Y,2017,,Lancy,ppe,all,zd,0,67.0,CHF_per_m2,6628,6063.0,6522.0,7184.0
T_05_05_1_4_03,Y,2017,,Lancy,ppe,all,all,0,107.0,CHF_per_m2,6628,6252.0,7076.0,7719.0
T_05_05_1_4_03,Y,2017,,Meyrin,ppe,new,libre,0,,CHF_per_m2,6630,,,
T_05_05_1_4_03,Y,2017,,Meyrin,ppe,existing,libre,0,27.0,CHF_per_m2,6630,5094.0,7228.0,7683.0
T_05_05_1_4_03,Y,2017,,Meyrin,ppe,all,libre,0,27.0,CHF_per_m2,6630,5094.0,7228.0,7683.0
T_05_05_1_4_03,Y,2017,,Meyrin,ppe,all,zd,0,59.0,CHF_per_m2,6630,5227.0,5466.0,6155.0
T_05_05_1_4_03,Y,2017,,Meyrin,ppe,all,all,0,86.0,CHF_per_m2,6630,5225.0,5592.0,6517.0
T_05_05_1_4_03,Y,2017,,Plan-les-Ouates,ppe,new,libre,0,,CHF_per_m2,6633,,,
T_05_05_1_4_03,Y,2017,,Plan-les-Ouates,ppe,existing,libre,0,14.0,CHF_per_m2,6633,7621.0,8166.0,8537.0
T_05_05_1_4_03,Y,2017,,Plan-les-Ouates,ppe,all,libre,0,14.0,CHF_per_m2,6633,7621.0,8166.0,8537.0
T_05_05_1_4_03,Y,2017,,Plan-les-Ouates,ppe,all,zd,0,,CHF_per_m2,6633,,,
T_05_05_1_4_03,Y,2017,,Plan-les-Ouates,ppe,all,all,0,14.0,CHF_per_m2,6633,7621.0,8166.0,8537.0
T_05_05_1_4_03,Y,2017,,Thônex,ppe,new,libre,0,,CHF_per_m2,6640,,,
T_05_05_1_4_03,Y,2017,,Thônex,ppe,existing,libre,0,25.0,CHF_per_m2,6640,6719.0,7123.0,7882.0
T_05_05_1_4_03,Y,2017,,Thônex,ppe,all,libre,0,25.0,CHF_per_m2,6640,6719.0,7123.0,7882.0
T_05_05_1_4_03,Y,2017,,Thônex,ppe,all,zd,0,1.0,CHF_per_m2,6640,,,
T_05_05_1_4_03,Y,2017,,Thônex,ppe,all,all,0,26.0,CHF_per_m2,6640,6667.0,7017.0,7882.0
T_05_05_1_4_03,Y,2017,,Vernier,ppe,new,libre,0,,CHF_per_m2,6643,,,
T_05_05_1_4_03,Y,2017,,Vernier,ppe,existing,libre,0,13.0,CHF_per_m2,6643,5882.0,6250.0,6792.0
T_05_05_1_4_03,Y,2017,,Vernier,ppe,all,libre,0,13.0,CHF_per_m2,6643,5882.0,6250.0,6792.0
T_05_05_1_4_03,Y,2017,,Vernier,ppe,all,zd,0,,CHF_per_m2,6643,,,
T_05_05_1_4_03,Y,2017,,Vernier,ppe,all,all,0,13.0,CHF_per_m2,6643,5882.0,6250.0,6792.0
T_05_05_1_4_03,Y,2017,,Versoix,ppe,new,libre,0,11.0,CHF_per_m2,6644,7300.0,8056.0,9119.0
T_05_05_1_4_03,Y,2017,,Versoix,ppe,existing,libre,0,25.0,CHF_per_m2,6644,6579.0,7297.0,7778.0
T_05_05_1_4_03,Y,2017,,Versoix,ppe,all,libre,0,36.0,CHF_per_m2,6644,6602.0,7446.0,8035.0
T_05_05_1_4_03,Y,2017,,Versoix,ppe,all,zd,0,,CHF_per_m2,6644,,,
T_05_05_1_4_03,Y,2017,,Versoix,ppe,all,all,0,36.0,CHF_per_m2,6644,6602.0,7446.0,8035.0
T_05_05_1_4_03,Y,2017,,Veyrier,ppe,new,libre,0,2.0,CHF_per_m2,6645,,,
T_05_05_1_4_03,Y,2017,,Veyrier,ppe,existing,libre,0,15.0,CHF_per_m2,6645,7541.0,8198.0,9899.0
T_05_05_1_4_03,Y,2017,,Veyrier,ppe,all,libre,0,17.0,CHF_per_m2,6645,6753.0,8112.0,9464.0
T_05_05_1_4_03,Y,2017,,Veyrier,ppe,all,zd,0,,CHF_per_m2,6645,,,
T_05_05_1_4_03,Y,2017,,Veyrier,ppe,all,all,0,17.0,CHF_per_m2,6645,6753.0,8112.0,9464.0
T_05_05_1_4_03,Y,2017,,Autres communes du Sud du canton (3),ppe,new,libre,0,18.0,CHF_per_m2,,7102.0,8006.0,8323.0
T_05_05_1_4_03,Y,2017,,Autres communes du Sud du canton (3),ppe,existing,libre,0,27.0,CHF_per_m2,,6633.0,7256.0,8026.0
T_05_05_1_4_03,Y,2017,,Autres communes du Sud du canton (3),ppe,all,libre,0,45.0,CHF_per_m2,,6875.0,7500.0,8142.0
T_05_05_1_4_03,Y,2017,,Autres communes du Sud du canton (3),ppe,all,zd,0,16.0,CHF_per_m2,,5673.0,5921.0,6019.0
T_05_05_1_4_03,Y,2017,,Autres communes du Sud du canton (3),ppe,all,all,0,61.0,CHF_per_m2,,6015.0,7102.0,8026.0
T_05_05_1_4_03,Y,2017,,Autres communes du Nord du canton / rive droite du lac (4),ppe,new,libre,0,16.0,CHF_per_m2,,6510.0,9736.0,10389.0
T_05_05_1_4_03,Y,2017,,Autres communes du Nord du canton / rive droite du lac (4),ppe,existing,libre,0,8.0,CHF_per_m2,,,,
T_05_05_1_4_03,Y,2017,,Autres communes du Nord du canton / rive droite du lac (4),ppe,all,libre,0,24.0,CHF_per_m2,,6482.0,8737.0,10197.0
T_05_05_1_4_03,Y,2017,,Autres communes du Nord du canton / rive droite du lac (4),ppe,all,zd,0,1.0,CHF_per_m2,,,,
T_05_05_1_4_03,Y,2017,,Autres communes du Nord du canton / rive droite du lac (4),ppe,all,all,0,25.0,CHF_per_m2,,6504.0,8346.0,10197.0
T_05_05_1_4_03,Y,2017,,Autres communes de la rive gauche du lac (5),ppe,new,libre,0,50.0,CHF_per_m2,,8120.0,9060.0,10625.0
T_05_05_1_4_03,Y,2017,,Autres communes de la rive gauche du lac (5),ppe,existing,libre,0,21.0,CHF_per_m2,,7042.0,8955.0,10135.0
T_05_05_1_4_03,Y,2017,,Autres communes de la rive gauche du lac (5),ppe,all,libre,0,71.0,CHF_per_m2,,7545.0,9060.0,10625.0
T_05_05_1_4_03,Y,2017,,Autres communes de la rive gauche du lac (5),ppe,all,zd,0,1.0,CHF_per_m2,,,,
T_05_05_1_4_03,Y,2017,,Autres communes de la rive gauche du lac (5),ppe,all,all,0,72.0,CHF_per_m2,,7650.0,9060.0,10410.0
T_05_05_1_4_03,Y,2017,,Autres communes de l'Est du canton (6),ppe,new,libre,0,19.0,CHF_per_m2,,6747.0,7787.0,8276.0
T_05_05_1_4_03,Y,2017,,Autres communes de l'Est du canton (6),ppe,existing,libre,0,18.0,CHF_per_m2,,7013.0,7938.0,8767.0
T_05_05_1_4_03,Y,2017,,Autres communes de l'Est du canton (6),ppe,all,libre,0,37.0,CHF_per_m2,,6975.0,7845.0,8484.0
T_05_05_1_4_03,Y,2017,,Autres communes de l'Est du canton (6),ppe,all,zd,0,21.0,CHF_per_m2,,5202.0,6687.0,7428.0
T_05_05_1_4_03,Y,2017,,Autres communes de l'Est du canton (6),ppe,all,all,0,58.0,CHF_per_m2,,6297.0,7379.0,7987.0
T_05_05_1_4_03,Y,2017,,Autres communes de l'Ouest du canton (7),ppe,new,libre,0,,CHF_per_m2,,,,
T_05_05_1_4_03,Y,2017,,Autres communes de l'Ouest du canton (7),ppe,existing,libre,0,22.0,CHF_per_m2,,5899.0,6859.0,7566.0
T_05_05_1_4_03,Y,2017,,Autres communes de l'Ouest du canton (7),ppe,all,libre,0,22.0,CHF_per_m2,,5899.0,6859.0,7566.0
T_05_05_1_4_03,Y,2017,,Autres communes de l'Ouest du canton (7),ppe,all,zd,0,50.0,CHF_per_m2,,5828.0,6182.0,6723.0
T_05_05_1_4_03,Y,2017,,Autres communes de l'Ouest du canton (7),ppe,all,all,0,72.0,CHF_per_m2,,5830.0,6306.0,6975.0
T_05_05_1_4_03,Y,2017,,Canton,ppe,new,libre,0,232.0,CHF_per_m2,0000,7611.0,8699.0,10690.0
T_05_05_1_4_03,Y,2017,,Canton,ppe,existing,libre,0,625.0,CHF_per_m2,0000,7381.0,8936.0,10964.0
T_05_05_1_4_03,Y,2017,,Canton,ppe,all,libre,0,857.0,CHF_per_m2,0000,7424.0,8857.0,10890.0
T_05_05_1_4_03,Y,2017,,Canton,ppe,all,zd,0,257.0,CHF_per_m2,0000,5676.0,6245.0,6713.0
T_05_05_1_4_03,Y,2017,,Canton,ppe,all,all,0,1114.0,CHF_per_m2,0000,6517.0,8036.0,10200.0
T_05_05_1_4_03,Y,2016,,Bernex,ppe,new,libre,0,19.0,CHF_per_m2,6607,8021.0,8691.0,8838.0
T_05_05_1_4_03,Y,2016,,Bernex,ppe,existing,libre,0,17.0,CHF_per_m2,6607,6327.0,6910.0,7358.0
T_05_05_1_4_03,Y,2016,,Bernex,ppe,all,libre,0,36.0,CHF_per_m2,6607,6738.0,7878.0,8799.0
T_05_05_1_4_03,Y,2016,,Bernex,ppe,all,zd,0,,CHF_per_m2,6607,,,
T_05_05_1_4_03,Y,2016,,Bernex,ppe,all,all,0,36.0,CHF_per_m2,6607,6738.0,7878.0,8799.0
T_05_05_1_4_03,Y,2016,,Carouge,ppe,new,libre,0,2.0,CHF_per_m2,6608,,,
T_05_05_1_4_03,Y,2016,,Carouge,ppe,existing,libre,0,19.0,CHF_per_m2,6608,7759.0,8626.0,10000.0
T_05_05_1_4_03,Y,2016,,Carouge,ppe,all,libre,0,21.0,CHF_per_m2,6608,8138.0,8910.0,10000.0
T_05_05_1_4_03,Y,2016,,Carouge,ppe,all,zd,0,49.0,CHF_per_m2,6608,6210.0,6394.0,6514.0
T_05_05_1_4_03,Y,2016,,Carouge,ppe,all,all,0,70.0,CHF_per_m2,6608,6325.0,6514.0,7759.0
T_05_05_1_4_03,Y,2016,,Chêne-Bougeries,ppe,new,libre,0,8.0,CHF_per_m2,6612,,,
T_05_05_1_4_03,Y,2016,,Chêne-Bougeries,ppe,existing,libre,0,15.0,CHF_per_m2,6612,8365.0,8718.0,9813.0
T_05_05_1_4_03,Y,2016,,Chêne-Bougeries,ppe,all,libre,0,23.0,CHF_per_m2,6612,8547.0,9813.0,12721.0
T_05_05_1_4_03,Y,2016,,Chêne-Bougeries,ppe,all,zd,0,111.0,CHF_per_m2,6612,5667.0,5811.0,6034.0
T_05_05_1_4_03,Y,2016,,Chêne-Bougeries,ppe,all,all,0,134.0,CHF_per_m2,6612,5691.0,5889.0,6501.0
T_05_05_1_4_03,Y,2016,,Cologny,ppe,new,libre,0,17.0,CHF_per_m2,6617,10015.0,10221.0,12644.0
T_05_05_1_4_03,Y,2016,,Cologny,ppe,existing,libre,0,20.0,CHF_per_m2,6617,8878.0,10276.0,12264.0
T_05_05_1_4_03,Y,2016,,Cologny,ppe,all,libre,0,37.0,CHF_per_m2,6617,9804.0,10223.0,12407.0
T_05_05_1_4_03,Y,2016,,Cologny,ppe,all,zd,0,,CHF_per_m2,6617,,,
T_05_05_1_4_03,Y,2016,,Cologny,ppe,all,all,0,37.0,CHF_per_m2,6617,9804.0,10223.0,12407.0
T_05_05_1_4_03,Y,2016,,Genève,ppe,new,libre,0,16.0,CHF_per_m2,6621,11050.0,12636.0,14750.0
T_05_05_1_4_03,Y,2016,,Genève,ppe,existing,libre,0,274.0,CHF_per_m2,6621,9031.0,10351.0,12080.0
T_05_05_1_4_03,Y,2016,,Genève,ppe,all,libre,0,290.0,CHF_per_m2,6621,9091.0,10471.0,12251.0
T_05_05_1_4_03,Y,2016,,Genève,ppe,all,zd,0,6.0,CHF_per_m2,6621,,,
T_05_05_1_4_03,Y,2016,,Genève,ppe,all,all,0,296.0,CHF_per_m2,6621,9002.0,10372.0,12229.0
T_05_05_1_4_03,Y,2016,,Grand-Saconnex,ppe,new,libre,0,,CHF_per_m2,6623,,,
T_05_05_1_4_03,Y,2016,,Grand-Saconnex,ppe,existing,libre,0,24.0,CHF_per_m2,6623,7486.0,8242.0,8659.0
T_05_05_1_4_03,Y,2016,,Grand-Saconnex,ppe,all,libre,0,24.0,CHF_per_m2,6623,7486.0,8242.0,8659.0
T_05_05_1_4_03,Y,2016,,Grand-Saconnex,ppe,all,zd,0,8.0,CHF_per_m2,6623,,,
T_05_05_1_4_03,Y,2016,,Grand-Saconnex,ppe,all,all,0,32.0,CHF_per_m2,6623,6746.0,7753.0,8598.0
T_05_05_1_4_03,Y,2016,,Lancy,ppe,new,libre,0,23.0,CHF_per_m2,6628,8476.0,9057.0,9567.0
T_05_05_1_4_03,Y,2016,,Lancy,ppe,existing,libre,0,38.0,CHF_per_m2,6628,5410.0,7721.0,8730.0
T_05_05_1_4_03,Y,2016,,Lancy,ppe,all,libre,0,61.0,CHF_per_m2,6628,7368.0,8432.0,9015.0
T_05_05_1_4_03,Y,2016,,Lancy,ppe,all,zd,0,111.0,CHF_per_m2,6628,5177.0,5841.0,6186.0
